#YY MM DD hh mm WDIR WSPD GST WVHT DPD APD MWD PRES ATMP WTMP DEWP VIS TIDE
2021 6 29 17 50 144 3.7 4.9 99.00 99.00 99.00 999 1027.1 25.8 27.8 23.7 99.0 99.00
2021 6 29 18 00 145 3.9 5.0 99.00 99.00 99.00 999 1026.9 25.7 27.9 23.6 99.0 99.00
2021 6 29 18 10 144 3.8 4.7 99.00 99.00 99.00 999 1026.9 25.8 27.9 23.6 99.0 99.00
2021 6 29 18 20 140 3.6 4.8 99.00 99.00 99.00 999 1026.8 25.8 27.8 23.6 99.0 99.00
2021 6 29 18 30 147 3.5 4.9 99.00 99.00 99.00 999 1026.8 25.8 27.9 23.6 99.0 99.00
2021 6 29 18 40 152 3.3 4.4 0.84 7.14 5.54 130 1026.7 25.9 27.9 23.5 99.0 99.00
2021 6 29 18 50 161 3.2 4.4 99.00 99.00 99.00 999 1026.7 25.9 27.9 23.6 99.0 99.00
2021 6 29 19 00 154 3.1 4.3 99.00 99.00 99.00 999 1026.7 25.9 27.9 23.4 99.0 99.00
2021 6 29 19 10 158 3.0 4.0 99.00 99.00 99.00 999 1026.6 25.9 27.9 23.3 99.0 99.00
2021 6 29 19 20 167 2.9 4.0 99.00 99.00 99.00 999 1026.6 26.0 28.0 23.4 99.0 99.00
2021 6 29 19 30 163 2.9 3.7 99.00 99.00 99.00 999 1026.5 26.0 28.0 23.5 99.0 99.00
2021 6 29 19 40 163 2.4 3.3 0.90 6.67 5.64 159 1026.5 26.0 28.0 23.4 99.0 99.00
2021 6 29 19 50 169 2.7 3.9 99.00 99.00 99.00 999 1026.4 26.1 28.0 23.6 99.0 99.00
2021 6 29 20 00 170 2.8 4.0 99.00 99.00 99.00 999 1026.4 26.1 28.0 23.6 99.0 99.00
2021 6 29 20 10 178 2.8 3.9 99.00 99.00 99.00 999 1026.3 26.0 28.0 23.3 99.0 99.00
2021 6 29 20 20 176 2.7 3.8 99.00 99.00 99.00 999 1026.3 26.1 27.9 23.3 99.0 99.00
2021 6 29 20 30 178 2.9 4.1 99.00 99.00 99.00 999 1026.3 26.1 28.0 23.5 99.0 99.00
2021 6 29 20 40 174 2.5 3.6 0.86 6.67 5.66 145 1026.2 26.1 28.0 23.4 99.0 99.00
2021 6 29 20 50 176 2.6 3.3 99.00 99.00 99.00 999 1026.1 26.1 28.0 23.6 99.0 99.00
2021 6 29 21 00 165 2.7 4.0 99.00 99.00 99.00 999 1026.1 26.0 28.0 23.6 99.0 99.00
2021 6 29 21 10 176 2.7 3.8 99.00 99.00 99.00 999 1026.0 26.0 28.0 23.5 99.0 99.00
2021 6 29 21 20 184 2.6 3.8 99.00 99.00 99.00 999 1026.1 26.0 28.0 23.5 99.0 99.00
2021 6 29 21 30 187 2.5 3.5 99.00 99.00 99.00 999 1025.9 26.0 27.9 23.5 99.0 99.00
2021 6 29 21 40 191 2.5 3.8 0.90 6.67 5.63 178 1025.8 26.0 28.0 23.6 99.0 99.00
2021 6 29 21 50 188 2.6 3.7 99.00 99.00 99.00 999 1025.8 26.0 27.9 23.6 99.0 99.00
2021 6 29 22 00 182 2.3 3.4 99.00 99.00 99.00 999 1025.7 26.0 27.9 23.5 99.0 99.00
2021 6 29 22 10 185 2.5 3.4 99.00 99.00 99.00 999 1025.7 26.1 27.9 23.5 99.0 99.00
2021 6 29 22 20 180 2.2 2.9 99.00 99.00 99.00 999 1025.7 26.1 27.9 23.5 99.0 99.00
2021 6 29 22 30 170 2.1 3.2 99.00 99.00 99.00 999 1025.7 26.1 28.0 23.3 99.0 99.00
2021 6 29 22 40 178 1.6 2.5 0.85 5.88 5.70 184 1025.7 26.2 28.0 23.3 99.0 99.00
2021 6 29 22 50 175 1.7 2.7 99.00 99.00 99.00 999 1025.7 26.2 27.9 23.3 99.0 99.00
2021 6 29 23 00 172 2.0 2.9 99.00 99.00 99.00 999 1025.7 26.1 27.9 23.3 99.0 99.00
2021 6 29 23 10 200 2.0 3.0 99.00 99.00 99.00 999 1025.6 26.0 27.9 23.2 99.0 99.00
2021 6 29 23 20 192 1.6 2.8 99.00 99.00 99.00 999 1025.7 25.9 27.9 23.2 99.0 99.00
2021 6 29 23 30 190 1.2 1.9 99.00 99.00 99.00 999 1025.6 25.9 27.9 23.1 99.0 99.00
2021 6 29 23 40 188 1.2 2.2 0.89 6.25 5.56 184 1025.5 25.9 27.9 23.1 99.0 99.00
2021 6 29 23 50 160 1.1 2.3 99.00 99.00 99.00 999 1025.4 25.8 27.9 23.1 99.0 99.00
2021 6 30 00 00 165 0.7 1.7 99.00 99.00 99.00 999 1025.4 25.8 27.9 23.1 99.0 99.00
2021 6 30 00 10 189 1.2 2.2 99.00 99.00 99.00 999 1025.4 25.7 27.9 23.0 99.0 99.00
2021 6 30 00 20 184 1.1 2.2 99.00 99.00 99.00 999 1025.3 25.7 27.9 23.1 99.0 99.00
2021 6 30 00 30 173 1.4 2.2 99.00 99.00 99.00 999 1025.3 25.7 27.9 23.1 99.0 99.00
2021 6 30 00 40 170 1.6 2.4 0.89 5.88 5.73 184 1025.4 25.6 27.9 23.1 99.0 99.00
2021 6 30 00 50 159 1.3 2.3 99.00 99.00 99.00 999 1025.4 25.6 27.9 23.0 99.0 99.00
2021 6 30 01 00 178 1.1 2.0 99.00 99.00 99.00 999 1025.3 25.6 27.9 23.1 99.0 99.00
2021 6 30 01 10 163 0.7 2.2 99.00 99.00 99.00 999 1025.4 25.6 27.9 23.0 99.0 99.00
2021 6 30 01 20 147 1.5 2.5 99.00 99.00 99.00 999 1025.4 25.6 27.9 23.0 99.0 99.00
2021 6 30 01 30 155 1.6 2.8 99.00 99.00 99.00 999 1025.5 25.6 27.9 23.1 99.0 99.00
2021 6 30 01 40 161 1.8 3.0 0.92 6.67 5.50 159 1025.5 25.5 27.9 23.1 99.0 99.00
2021 6 30 01 50 147 1.9 3.0 99.00 99.00 99.00 999 1025.5 25.5 27.9 23.2 99.0 99.00
2021 6 30 02 00 154 2.1 3.3 99.00 99.00 99.00 999 1025.6 25.5 27.9 23.2 99.0 99.00
2021 6 30 02 10 156 2.3 3.4 99.00 99.00 99.00 999 1025.5 25.5 27.9 23.2 99.0 99.00
2021 6 30 02 20 161 2.2 3.4 99.00 99.00 99.00 999 1025.5 25.5 27.9 22.9 99.0 99.00
2021 6 30 02 30 167 2.5 3.5 99.00 99.00 99.00 999 1025.3 25.5 27.9 23.0 99.0 99.00
2021 6 30 02 40 167 2.7 3.7 0.82 6.25 5.46 187 1025.3 25.5 27.8 22.9 99.0 99.00
2021 6 30 02 50 169 3.0 4.1 99.00 99.00 99.00 999 1025.3 25.5 27.8 23.0 99.0 99.00
2021 6 30 03 00 163 3.0 4.0 99.00 99.00 99.00 999 1025.4 25.5 27.9 22.9 99.0 99.00
2021 6 30 03 10 172 3.3 4.3 99.00 99.00 99.00 999 1025.5 25.5 27.9 22.8 99.0 99.00
2021 6 30 03 20 167 3.5 4.5 99.00 99.00 99.00 999 1025.4 25.4 27.9 22.9 99.0 99.00
2021 6 30 03 30 168 3.6 4.6 99.00 99.00 99.00 999 1025.4 25.4 27.9 22.7 99.0 99.00
2021 6 30 03 40 175 3.4 4.3 0.74 7.69 5.40 125 1025.5 25.5 27.8 22.8 99.0 99.00
2021 6 30 03 50 172 3.3 4.8 99.00 99.00 99.00 999 1025.4 25.5 27.8 22.9 99.0 99.00
2021 6 30 04 00 174 3.2 4.4 99.00 99.00 99.00 999 1025.4 25.4 27.8 22.9 99.0 99.00
2021 6 30 04 10 176 3.0 4.5 99.00 99.00 99.00 999 1025.5 25.4 27.8 22.9 99.0 99.00
2021 6 30 04 20 185 2.8 3.9 99.00 99.00 99.00 999 1025.6 25.4 27.8 22.9 99.0 99.00
2021 6 30 04 30 188 2.8 3.8 99.00 99.00 99.00 999 1025.7 25.4 27.8 22.9 99.0 99.00
2021 6 30 04 40 191 2.9 4.2 0.86 6.67 5.49 147 1025.7 25.4 27.8 23.0 99.0 99.00
2021 6 30 04 50 192 3.2 4.4 99.00 99.00 99.00 999 1025.6 25.4 27.7 23.0 99.0 99.00
2021 6 30 05 00 199 3.0 3.9 99.00 99.00 99.00 999 1025.5 25.4 27.7 23.2 99.0 99.00
2021 6 30 05 10 190 3.1 4.2 99.00 99.00 99.00 999 1025.5 25.4 27.7 23.1 99.0 99.00
2021 6 30 05 20 186 3.3 4.5 99.00 99.00 99.00 999 1025.5 25.4 27.7 23.0 99.0 99.00
2021 6 30 05 30 188 3.0 4.2 99.00 99.00 99.00 999 1025.4 25.4 27.7 23.1 99.0 99.00
2021 6 30 05 40 181 3.1 4.5 0.83 7.69 5.42 133 1025.2 25.4 27.7 23.1 99.0 99.00
2021 6 30 05 50 194 3.0 4.2 99.00 99.00 99.00 999 1025.1 25.4 27.7 23.1 99.0 99.00
2021 6 30 06 00 196 3.2 4.3 99.00 99.00 99.00 999 1025.0 25.4 27.7 23.0 99.0 99.00
2021 6 30 06 10 201 2.9 3.9 99.00 99.00 99.00 999 1024.9 25.4 27.7 23.1 99.0 99.00
2021 6 30 06 20 202 3.2 4.3 99.00 99.00 99.00 999 1024.9 25.4 27.7 23.0 99.0 99.00
2021 6 30 06 30 202 3.2 4.2 99.00 99.00 99.00 999 1024.8 25.3 27.7 22.9 99.0 99.00
2021 6 30 06 40 207 3.3 5.6 0.82 7.69 5.37 131 1024.8 25.3 27.7 22.8 99.0 99.00
2021 6 30 06 50 216 3.5 4.6 99.00 99.00 99.00 999 1024.7 25.4 27.7 22.9 99.0 99.00
2021 6 30 07 00 220 3.5 4.9 99.00 99.00 99.00 999 1024.9 25.4 27.7 22.7 99.0 99.00
2021 6 30 07 10 227 3.4 4.3 99.00 99.00 99.00 999 1024.9 25.4 27.7 22.7 99.0 99.00
2021 6 30 07 20 232 3.2 4.4 99.00 99.00 99.00 999 1024.9 25.4 27.7 22.7 99.0 99.00
2021 6 30 07 30 230 3.0 4.6 99.00 99.00 99.00 999 1024.9 25.4 27.7 22.7 99.0 99.00
2021 6 30 07 40 226 3.0 4.3 0.79 7.14 5.39 128 1024.7 25.5 27.7 23.0 99.0 99.00
2021 6 30 07 50 221 3.1 4.8 99.00 99.00 99.00 999 1024.6 25.5 27.7 22.9 99.0 99.00
2021 6 30 08 00 226 2.6 3.9 99.00 99.00 99.00 999 1024.6 25.5 27.7 22.8 99.0 99.00
2021 6 30 08 10 228 2.5 3.9 99.00 99.00 99.00 999 1024.6 25.6 27.7 23.0 99.0 99.00
2021 6 30 08 20 221 2.5 3.4 99.00 99.00 99.00 999 1024.6 25.5 27.6 22.9 99.0 99.00
2021 6 30 08 30 228 2.3 3.8 99.00 99.00 99.00 999 1024.5 25.5 27.6 23.0 99.0 99.00
2021 6 30 08 40 211 2.3 3.0 0.85 7.14 5.52 138 1024.4 25.5 27.6 23.1 99.0 99.00
2021 6 30 08 50 214 2.1 3.3 99.00 99.00 99.00 999 1024.4 25.5 27.6 23.0 99.0 99.00
2021 6 30 09 00 213 2.3 3.3 99.00 99.00 99.00 999 1024.3 25.5 27.6 23.2 99.0 99.00
2021 6 30 09 10 197 2.3 3.8 99.00 99.00 99.00 999 1024.3 25.5 27.6 23.2 99.0 99.00
2021 6 30 09 20 212 2.4 3.5 99.00 99.00 99.00 999 1024.3 25.5 27.6 23.3 99.0 99.00
2021 6 30 09 30 194 1.8 2.9 99.00 99.00 99.00 999 1024.3 25.5 27.6 23.1 99.0 99.00
2021 6 30 09 40 193 2.3 3.3 0.77 7.69 5.40 153 1024.3 25.5 27.6 23.2 99.0 99.00
2021 6 30 09 50 183 2.1 3.2 99.00 99.00 99.00 999 1024.3 25.4 27.6 23.1 99.0 99.00
2021 6 30 10 00 174 2.3 3.4 99.00 99.00 99.00 999 1024.3 25.5 27.6 23.2 99.0 99.00
2021 6 30 10 10 176 2.5 3.5 99.00 99.00 99.00 999 1024.4 25.5 27.6 23.2 99.0 99.00
2021 6 30 10 20 180 2.7 3.7 99.00 99.00 99.00 999 1024.5 25.5 27.6 23.1 99.0 99.00
2021 6 30 10 30 192 2.3 3.3 99.00 99.00 99.00 999 1024.4 25.5 27.6 23.1 99.0 99.00
2021 6 30 10 40 198 2.3 3.2 0.76 7.69 5.51 143 1024.4 25.7 27.6 23.3 99.0 99.00
2021 6 30 10 50 203 2.3 3.4 99.00 99.00 99.00 999 1024.4 25.7 27.6 23.1 99.0 99.00
2021 6 30 11 00 195 2.3 3.2 99.00 99.00 99.00 999 1024.3 25.7 27.6 23.1 99.0 99.00
2021 6 30 11 10 200 2.0 2.9 99.00 99.00 99.00 999 1024.3 25.9 27.6 23.3 99.0 99.00
2021 6 30 11 20 205 2.1 3.0 99.00 99.00 99.00 999 1024.3 25.9 27.6 23.2 99.0 99.00
2021 6 30 11 30 201 2.6 3.5 99.00 99.00 99.00 999 1024.4 25.8 27.5 23.2 99.0 99.00
2021 6 30 11 40 205 2.3 3.3 0.81 7.14 5.73 162 1024.2 25.8 27.5 23.0 99.0 99.00
2021 6 30 11 50 212 2.1 3.2 99.00 99.00 99.00 999 1024.2 25.7 27.5 23.0 99.0 99.00
2021 6 30 12 00 217 2.3 3.3 99.00 99.00 99.00 999 1024.2 25.8 27.5 23.1 99.0 99.00
2021 6 30 12 10 212 2.6 3.6 99.00 99.00 99.00 999 1024.2 25.6 27.5 23.0 99.0 99.00
2021 6 30 12 20 201 2.4 3.4 99.00 99.00 99.00 999 1024.1 25.7 27.5 23.0 99.0 99.00
2021 6 30 12 30 199 2.4 3.3 99.00 99.00 99.00 999 1024.0 25.6 27.5 23.0 99.0 99.00
2021 6 30 12 40 197 2.5 3.5 0.79 6.67 5.73 160 1023.9 25.6 27.6 23.0 99.0 99.00
2021 6 30 12 50 206 2.4 3.6 99.00 99.00 99.00 999 1023.9 25.6 27.6 22.9 99.0 99.00
2021 6 30 13 00 206 2.6 4.3 99.00 99.00 99.00 999 1023.8 25.6 27.4 23.0 99.0 99.00
2021 6 30 13 10 203 2.8 3.8 99.00 99.00 99.00 999 1023.7 25.6 27.4 22.9 99.0 99.00
2021 6 30 13 20 203 2.6 3.8 99.00 99.00 99.00 999 1023.6 25.7 27.4 23.1 99.0 99.00
2021 6 30 13 30 204 2.9 3.9 99.00 99.00 99.00 999 1023.6 25.6 27.4 22.9 99.0 99.00
2021 6 30 13 40 204 3.0 4.2 0.78 7.14 5.85 154 1023.6 25.6 27.4 22.9 99.0 99.00
2021 6 30 13 50 208 2.9 3.9 99.00 99.00 99.00 999 1023.5 25.6 27.5 22.9 99.0 99.00
2021 6 30 14 00 199 3.1 4.1 99.00 99.00 99.00 999 1023.4 25.6 27.5 22.9 99.0 99.00
2021 6 30 14 10 186 3.3 4.1 99.00 99.00 99.00 999 1023.3 25.6 27.4 22.9 99.0 99.00
2021 6 30 14 20 197 3.1 4.6 99.00 99.00 99.00 999 1023.4 25.6 27.4 22.8 99.0 99.00
2021 6 30 14 30 196 3.1 4.3 99.00 99.00 99.00 999 1023.4 25.6 27.5 22.7 99.0 99.00
2021 6 30 14 40 198 3.0 4.3 0.78 6.67 5.78 153 1023.4 25.6 27.5 22.8 99.0 99.00
2021 6 30 14 50 199 3.2 4.3 99.00 99.00 99.00 999 1023.3 25.6 27.5 22.9 99.0 99.00
2021 6 30 15 00 193 3.2 4.2 99.00 99.00 99.00 999 1023.3 25.6 27.5 22.9 99.0 99.00
2021 6 30 15 10 192 3.1 4.5 99.00 99.00 99.00 999 1023.3 25.6 27.5 23.0 99.0 99.00
2021 6 30 15 20 199 3.4 4.6 99.00 99.00 99.00 999 1023.2 25.6 27.5 22.9 99.0 99.00
2021 6 30 15 30 196 3.2 4.6 99.00 99.00 99.00 999 1023.3 25.7 27.5 23.1 99.0 99.00
2021 6 30 15 40 198 2.9 4.0 0.92 7.14 6.03 153 1023.3 25.8 27.5 23.1 99.0 99.00
2021 6 30 15 50 206 3.0 4.4 99.00 99.00 99.00 999 1023.2 25.7 27.5 23.0 99.0 99.00
2021 6 30 16 00 215 3.0 4.0 99.00 99.00 99.00 999 1023.2 25.7 27.5 22.9 99.0 99.00
2021 6 30 16 10 205 3.5 4.9 99.00 99.00 99.00 999 1023.2 25.7 27.5 22.9 99.0 99.00
2021 6 30 16 20 203 3.3 4.4 99.00 99.00 99.00 999 1023.0 25.7 27.5 22.8 99.0 99.00
2021 6 30 16 30 197 3.7 5.3 99.00 99.00 99.00 999 1022.8 25.7 27.6 22.9 99.0 99.00
2021 6 30 16 40 197 4.0 5.0 0.80 7.14 6.01 155 1022.8 25.7 27.6 22.9 99.0 99.00
2021 6 30 16 50 202 3.7 4.8 99.00 99.00 99.00 999 1022.9 25.7 27.6 22.9 99.0 99.00
2021 6 30 17 00 203 4.0 5.2 99.00 99.00 99.00 999 1023.0 25.7 27.6 22.8 99.0 99.00
2021 6 30 17 10 202 4.1 5.3 99.00 99.00 99.00 999 1022.9 25.7 27.6 23.0 99.0 99.00
2021 6 30 17 20 197 4.3 5.5 99.00 99.00 99.00 999 1022.7 25.8 27.6 23.0 99.0 99.00
2021 6 30 17 30 198 4.4 5.7 99.00 99.00 99.00 999 1022.7 25.8 27.6 22.8 99.0 99.00
2021 6 30 17 40 198 4.2 5.5 0.78 7.69 5.64 154 1022.6 25.8 27.6 22.7 99.0 99.00
2021 6 30 17 50 198 4.1 5.4 99.00 99.00 99.00 999 1022.5 25.8 27.7 22.7 99.0 99.00
2021 6 30 18 00 212 4.0 5.5 99.00 99.00 99.00 999 1022.4 25.8 27.7 22.7 99.0 99.00
2021 6 30 18 10 203 3.8 5.2 99.00 99.00 99.00 999 1022.4 25.9 27.7 22.8 99.0 99.00
2021 6 30 18 20 206 4.0 5.5 99.00 99.00 99.00 999 1022.3 25.9 27.7 22.9 99.0 99.00
2021 6 30 18 30 208 4.2 5.5 99.00 99.00 99.00 999 1022.3 25.9 27.7 22.8 99.0 99.00
2021 6 30 18 40 206 3.9 5.2 0.81 7.14 5.70 165 1022.3 26.0 27.7 22.9 99.0 99.00
2021 6 30 18 50 213 3.9 5.0 99.00 99.00 99.00 999 1022.3 26.0 27.7 23.2 99.0 99.00
2021 6 30 19 00 211 3.9 5.0 99.00 99.00 99.00 999 1022.2 26.0 27.7 22.9 99.0 99.00
2021 6 30 19 10 210 3.8 5.1 99.00 99.00 99.00 999 1022.2 26.0 27.7 22.8 99.0 99.00
2021 6 30 19 20 215 3.8 5.3 99.00 99.00 99.00 999 1022.1 26.0 27.7 22.8 99.0 99.00
2021 6 30 19 30 208 4.3 5.8 99.00 99.00 99.00 999 1022.0 26.1 27.7 22.8 99.0 99.00
2021 6 30 19 40 219 4.2 5.4 0.79 6.67 5.49 164 1022.0 26.1 27.7 22.8 99.0 99.00
2021 6 30 19 50 207 4.3 5.5 99.00 99.00 99.00 999 1021.8 26.1 27.7 22.9 99.0 99.00
2021 6 30 20 00 212 4.5 5.9 99.00 99.00 99.00 999 1021.8 26.1 27.7 22.8 99.0 99.00
2021 6 30 20 10 217 4.0 5.3 99.00 99.00 99.00 999 1021.8 26.1 27.7 22.9 99.0 99.00
2021 6 30 20 20 220 4.6 5.7 99.00 99.00 99.00 999 1021.7 26.1 27.7 23.0 99.0 99.00
2021 6 30 20 30 215 4.3 5.5 99.00 99.00 99.00 999 1021.7 26.1 27.7 22.9 99.0 99.00
2021 6 30 20 40 214 4.3 5.5 0.77 7.14 5.25 161 1021.6 26.2 27.7 23.2 99.0 99.00
2021 6 30 20 50 219 4.5 5.4 99.00 99.00 99.00 999 1021.7 26.1 27.6 22.9 99.0 99.00
2021 6 30 21 00 229 4.5 5.5 99.00 99.00 99.00 999 1021.6 26.2 27.6 23.2 99.0 99.00
2021 6 30 21 10 226 4.6 5.8 99.00 99.00 99.00 999 1021.6 26.2 27.6 23.1 99.0 99.00
2021 6 30 21 20 230 4.5 5.8 99.00 99.00 99.00 999 1021.5 26.2 27.6 23.1 99.0 99.00
2021 6 30 21 30 229 4.4 5.6 99.00 99.00 99.00 999 1021.5 26.2 27.6 23.0 99.0 99.00
2021 6 30 21 40 224 4.5 5.7 0.75 7.14 5.12 147 1021.5 26.3 27.6 23.2 99.0 99.00
2021 6 30 21 50 223 4.4 5.9 99.00 99.00 99.00 999 1021.4 26.3 27.6 23.3 99.0 99.00
2021 6 30 22 00 224 4.9 6.0 99.00 99.00 99.00 999 1021.4 26.3 27.6 23.1 99.0 99.00
2021 6 30 22 10 220 4.7 5.9 99.00 99.00 99.00 999 1021.3 26.2 27.6 23.1 99.0 99.00
2021 6 30 22 20 218 4.7 6.0 99.00 99.00 99.00 999 1021.1 26.2 27.6 23.0 99.0 99.00
2021 6 30 22 30 210 4.7 6.4 99.00 99.00 99.00 999 1021.3 26.2 27.6 23.3 99.0 99.00
2021 6 30 22 40 205 4.9 6.5 0.79 7.14 5.02 139 1021.1 26.2 27.6 23.4 99.0 99.00
2021 6 30 22 50 207 5.0 6.3 99.00 99.00 99.00 999 1021.1 26.2 27.6 23.3 99.0 99.00
2021 6 30 23 00 199 5.3 6.7 99.00 99.00 99.00 999 1021.0 26.2 999.0 23.3 99.0 99.00
2021 6 30 23 10 204 5.4 6.9 99.00 99.00 99.00 999 1020.9 26.2 27.6 23.3 99.0 99.00
2021 6 30 23 20 208 5.1 6.6 99.00 99.00 99.00 999 1020.9 26.2 27.6 23.4 99.0 99.00
2021 6 30 23 30 200 5.5 6.6 99.00 99.00 99.00 999 1020.8 26.1 999.0 23.2 99.0 99.00
2021 6 30 23 40 196 5.3 6.9 0.82 7.14 4.84 150 1020.5 26.1 27.6 23.3 99.0 99.00
2021 6 30 23 50 196 5.7 7.4 99.00 99.00 99.00 999 1020.6 26.0 27.6 23.2 99.0 99.00
2021 7 01 00 00 199 5.6 7.4 99.00 99.00 99.00 999 1020.6 26.0 27.6 23.2 99.0 99.00
2021 7 01 00 10 206 5.6 7.1 99.00 99.00 99.00 999 1020.7 26.0 27.5 23.2 99.0 99.00
2021 7 01 00 20 209 5.1 6.4 99.00 99.00 99.00 999 1020.7 25.9 27.5 23.1 99.0 99.00
2021 7 01 00 30 210 4.9 6.4 99.00 99.00 99.00 999 1020.7 25.9 27.5 23.1 99.0 99.00
2021 7 01 00 40 208 5.3 6.6 0.77 7.14 4.66 159 1020.7 25.9 27.6 23.2 99.0 99.00
2021 7 01 00 50 208 5.2 6.3 99.00 99.00 99.00 999 1020.8 25.9 27.6 23.4 99.0 99.00
2021 7 01 01 00 208 5.2 6.7 99.00 99.00 99.00 999 1020.8 25.9 27.5 23.3 99.0 99.00
2021 7 01 01 10 202 5.4 6.5 99.00 99.00 99.00 999 1020.7 25.9 27.5 23.5 99.0 99.00
2021 7 01 01 20 210 5.5 6.9 99.00 99.00 99.00 999 1020.7 25.9 27.5 23.4 99.0 99.00
2021 7 01 01 30 205 5.7 7.7 99.00 99.00 99.00 999 1020.6 25.9 27.5 23.5 99.0 99.00
2021 7 01 01 40 209 5.7 7.2 0.83 7.69 4.53 138 1020.8 25.9 27.5 23.5 99.0 99.00
2021 7 01 01 50 216 5.6 7.4 99.00 99.00 99.00 999 1020.8 26.0 27.5 23.2 99.0 99.00
2021 7 01 02 00 216 5.6 6.8 99.00 99.00 99.00 999 1020.8 26.0 27.5 23.1 99.0 99.00
2021 7 01 02 10 212 5.7 7.5 99.00 99.00 99.00 999 1020.8 26.0 27.4 23.3 99.0 99.00
2021 7 01 02 20 216 5.7 8.0 99.00 99.00 99.00 999 1021.0 25.9 27.4 23.2 99.0 99.00
2021 7 01 02 30 216 5.7 7.1 99.00 99.00 99.00 999 1021.0 25.9 27.4 23.3 99.0 99.00
2021 7 01 02 40 217 5.7 7.2 0.77 6.67 4.64 170 1021.0 26.0 27.4 23.5 99.0 99.00
2021 7 01 02 50 223 5.6 6.8 99.00 99.00 99.00 999 1021.0 26.0 27.4 23.4 99.0 99.00
2021 7 01 03 00 223 5.7 7.2 99.00 99.00 99.00 999 1021.1 26.0 27.5 23.4 99.0 99.00
2021 7 01 03 10 227 6.2 7.7 99.00 99.00 99.00 999 1020.9 26.1 27.4 23.4 99.0 99.00
2021 7 01 03 20 224 6.0 7.4 99.00 99.00 99.00 999 1021.0 26.0 27.4 23.2 99.0 99.00
2021 7 01 03 30 228 5.9 7.5 99.00 99.00 99.00 999 1021.0 26.0 27.5 22.9 99.0 99.00
2021 7 01 03 40 226 5.5 6.7 0.84 7.14 4.75 150 1020.9 26.1 27.4 23.1 99.0 99.00
2021 7 01 03 50 223 5.7 7.0 99.00 99.00 99.00 999 1020.9 26.0 27.4 23.2 99.0 99.00
2021 7 01 04 00 225 5.5 7.2 99.00 99.00 99.00 999 1020.9 26.0 27.4 23.2 99.0 99.00
2021 7 01 04 10 222 5.5 7.4 99.00 99.00 99.00 999 1020.8 26.1 27.4 23.5 99.0 99.00
2021 7 01 04 20 229 5.9 7.3 99.00 99.00 99.00 999 1020.7 26.1 27.4 23.4 99.0 99.00
2021 7 01 04 30 239 6.2 7.4 99.00 99.00 99.00 999 1020.6 26.1 27.4 23.2 99.0 99.00
2021 7 01 04 40 233 5.9 7.2 0.80 7.69 4.59 168 1020.6 26.1 27.4 23.3 99.0 99.00
2021 7 01 04 50 231 5.8 8.1 99.00 99.00 99.00 999 1020.6 26.1 27.4 23.6 99.0 99.00
2021 7 01 05 00 232 6.0 7.3 99.00 99.00 99.00 999 1020.6 26.1 999.0 23.4 99.0 99.00
2021 7 01 05 10 237 5.9 7.2 99.00 99.00 99.00 999 1020.5 26.0 27.4 23.3 99.0 99.00
2021 7 01 05 20 239 5.9 7.0 99.00 99.00 99.00 999 1020.4 26.0 27.4 23.1 99.0 99.00
2021 7 01 05 30 237 5.9 7.4 99.00 99.00 99.00 999 1020.4 26.1 27.4 23.1 99.0 99.00
2021 7 01 05 40 233 5.7 7.3 0.82 7.69 4.47 162 1020.2 26.1 27.4 23.1 99.0 99.00
2021 7 01 05 50 226 5.5 7.0 99.00 99.00 99.00 999 1020.2 26.0 27.5 23.0 99.0 99.00
2021 7 01 06 00 226 5.6 6.6 99.00 99.00 99.00 999 1020.2 26.0 27.5 23.0 99.0 99.00
2021 7 01 06 10 227 5.6 7.1 99.00 99.00 99.00 999 1020.1 26.0 27.4 23.1 99.0 99.00
2021 7 01 06 20 229 5.7 7.1 99.00 99.00 99.00 999 1020.0 26.0 27.4 23.0 99.0 99.00
2021 7 01 06 30 222 5.6 7.1 99.00 99.00 99.00 999 1019.9 25.9 27.5 23.1 99.0 99.00
2021 7 01 06 40 225 5.7 7.4 0.81 7.14 4.58 165 1019.8 25.9 27.5 23.2 99.0 99.00
2021 7 01 06 50 222 6.1 7.4 99.00 99.00 99.00 999 1019.7 25.9 27.5 23.2 99.0 99.00
2021 7 01 07 00 220 5.9 7.2 99.00 99.00 99.00 999 1019.6 25.9 27.5 23.3 99.0 99.00
2021 7 01 07 10 219 6.4 7.5 99.00 99.00 99.00 999 1019.5 25.9 27.5 23.2 99.0 99.00
2021 7 01 07 20 213 6.4 7.7 99.00 99.00 99.00 999 1019.3 25.9 27.5 23.3 99.0 99.00
2021 7 01 07 30 215 6.6 8.2 99.00 99.00 99.00 999 1019.3 25.9 27.5 23.4 99.0 99.00
2021 7 01 07 40 212 6.8 8.7 0.85 7.69 4.53 161 1019.2 25.9 27.5 23.2 99.0 99.00
2021 7 01 07 50 202 6.5 8.1 99.00 99.00 99.00 999 1019.2 25.9 27.5 23.4 99.0 99.00
2021 7 01 08 00 208 6.5 8.1 99.00 99.00 99.00 999 1019.2 25.9 27.5 23.4 99.0 99.00
2021 7 01 08 10 208 6.4 8.0 99.00 99.00 99.00 999 1019.3 25.8 27.4 23.3 99.0 99.00
2021 7 01 08 20 207 6.1 8.1 99.00 99.00 99.00 999 1019.1 25.8 27.4 23.3 99.0 99.00
